State,Year,Population,Property_Crime_Rate,Property_Burglary_Rate,Property_Larceny_Rate,Property_Motor_Rate,Violent_Crime_Rate,Violent_Assault_Rate,Violent_Murder_Rate,Violent_Rape_Rate,Violent_Robbery_Rate
Texas,1972,11649000,3560,1215.7,2005.7,338.6,354.4,198.2,12.4,23.5,120.3
Texas,1973,11794000,3740.1,1275.8,2107.3,357,385.4,202.8,12.8,25.2,144.6
Texas,1974,12050000,4396.9,1543,2471.8,382.1,390.1,183.5,13.7,28.9,164
Texas,1975,12237000,5016.5,1665.6,2963.7,387.2,390.6,185.2,13.4,28,164.1
Texas,1976,12487000,5108.7,1547.8,3209.5,351.3,355.7,175.3,12.2,29.4,139
Texas,1977,12830000,4989.4,1603.1,2988.7,397.6,407.7,208.2,13.3,33.8,152.4
Texas,1978,13014000,5121.5,1611.9,3065.3,444.3,435.3,218.8,14.2,37.9,164.4
Texas,1979,13385000,5417.3,1791.2,3081.9,544.2,507.9,254.3,16.7,45.1,191.8
Texas,1980,14169829,5592.7,1853.2,3181.4,558.1,550.3,277.6,16.9,47.3,208.5
Texas,1981,14755000,5517.9,1870.4,3082.9,564.6,532.4,276.3,16.6,46.2,193.3
Texas,1982,15280000,5725.1,1871.5,3283.6,570.1,577.1,296.3,16.1,44.6,220
Texas,1983,15724000,5395,1667.5,3202.6,524.9,512.2,268.4,14.2,40.3,189.3
Texas,1984,15989000,5525,1664.1,3311.8,549.1,505,267.4,13.1,45.9,178.5
Texas,1985,16370000,6018.7,1770.5,3640.3,608,550,292.3,13,51.1,193.5
Texas,1986,16682000,6749.2,2048.6,3986.5,714.1,658.9,353.9,13.5,51.6,239.9
Texas,1987,16789000,7091.3,2118,4238.5,734.8,631.1,344.8,11.7,48.1,226.7
Texas,1988,16780000,7365.1,2157.2,4407.9,800.1,652.6,357.9,12.1,48.4,234.2
Texas,1989,16991000,7268.4,2014.9,4365,888.5,658.5,376.6,11.9,46.8,223.1
Texas,1990,16986510,7065.3,1851.5,4304.7,909,761.4,435.1,14.1,51.5,260.8
Texas,1991,17349000,6979,1802.4,4232.3,944.3,840.1,484.9,15.3,53.4,286.5
Texas,1992,17656000,6251.6,1523.2,3906.8,821.7,806.3,487.7,12.7,53.4,252.5
Texas,1993,18031000,5677,1297.3,3687.3,692.3,762.1,470.8,11.9,55,224.4
Texas,1994,18378000,5165.9,1168.2,3395.1,602.6,706.5,441.1,11,49.5,204.8
Texas,1995,18724000,5020.5,1082.3,3377.8,560.4,663.9,429.3,9,45.7,179.8
Texas,1996,19128000,5064.5,1068.5,3447.4,548.6,644.4,421.4,7.7,43.8,171.5
Texas,1997,19439000,4878,1034.3,3320.4,523.3,602.5,397.5,6.8,41.2,157
Texas,1998,19760000,4547,986.3,3071.7,489.1,564.6,372.6,6.8,40,145.1
Texas,1999,20044141,4471.4,949.7,3062.6,459.2,560.3,369.5,6.1,38,146.7
Texas,2000,20851820,4410.4,906.3,3057.4,446.8,545.1,356.3,5.9,37.7,145.1
Texas,2001,21370983,4570,956.3,3133.3,480.4,571.6,361.7,6.2,38.2,165.4
Texas,2002,21736925,4620.1,978.1,3169.7,472.4,579.7,361.7,6,39.1,172.9
Texas,2003,22103374,4599.9,994.8,3160.8,444.3,553.1,342.9,6.4,36.3,167.5
Texas,2004,22471549,4497.7,979.5,3099.5,418.6,540.9,338.1,6.1,37.3,159.4
Texas,2005,22928508,4319,958.8,2953,408,528,328.8,6.1,37.1,156.1
Texas,2006,23507783,4083.1,917.6,2759.6,405.9,517.3,317,5.9,35.9,158.5
Texas,2007,23904380,4122.3,955.1,2774,393.2,510.4,306.9,5.9,35.4,162.2
Texas,2008,24326974,3986.8,945.6,2690.2,351,508,314.1,5.6,33.1,155.1
Texas,2009,24782302,4015.3,968.7,2737.7,309,491,298.7,5.4,33.5,153.4
Texas,2010,25253466,3766.8,905.2,2592.2,269.4,448.4,283.2,4.9,30.2,130.1
Texas,2011,25631778,3483.2,841.7,2392.1,249.4,408.6,263.3,4.4,29.2,111.7
Texas,2012,26059203,3361.8,785.9,2326.4,249.4,408.6,258,4.4,29.6,116.6
Texas,2013,26448193,3258.2,721.8,2287.8,248.6,408.3,246.9,4.3,36.9,120.2
Texas,2014,26956958,3019.4,627.8,2137.3,254.3,405.9,243.6,4.4,42.3,115.7
Texas,2015,27469114,2831.3,557.2,2028.5,245.7,412.2,246.6,4.8,44.6,116.3
Texas,2016,27862596,2759.8,533.8,1978.1,247.8,434.4,261.6,5.3,48,119.6
Texas,2017,28304596,2562.6,473.7,1848.5,240.4,438.9,268.8,5,51.1,114
Texas,2018,28701845,2367.2,410.8,1713.1,243.2,410.9,256.6,4.6,51.2,98.4
Texas,2019,28995881,2390.7,392.8,1730.6,267.2,418.9,263,4.9,51.1,100
United States,1960,179323175,1726.3,508.6,1034.7,183,160.9,86.1,5.1,9.6,60.1
United States,1961,182992000,1747.9,518.9,1045.4,183.6,158.1,85.7,4.8,9.4,58.3
United States,1962,185771000,1857.5,535.2,1124.8,197.4,162.3,88.6,4.6,9.4,59.7
United States,1963,188483000,2012.1,576.4,1219.1,216.6,168.2,92.4,4.6,9.4,61.8
United States,1964,191141000,2197.5,634.7,1315.5,247.4,190.6,106.2,4.9,11.2,68.2
United States,1965,193526000,2248.8,662.7,1329.3,256.8,200.2,111.3,5.1,12.1,71.7
United States,1966,195576000,2450.9,721,1442.9,286.9,220,120.3,5.6,13.2,80.8
United States,1967,197457000,2736.5,826.6,1575.8,334.1,253.2,130.2,6.2,14,102.8
United States,1968,199399000,3071.8,932.3,1746.6,393,298.4,143.8,6.9,15.9,131.8
United States,1969,201385000,3351.3,984.1,1930.9,436.2,328.7,154.5,7.3,18.5,148.4
United States,1970,203235298,3621,1084.9,2079.3,456.8,363.5,164.8,7.9,18.7,172.1
United States,1971,206212000,3768.8,1163.5,2145.5,459.8,396,178.8,8.6,20.5,188
United States,1972,208230000,3560.4,1140.8,1993.6,426.1,401,188.8,9,22.5,180.7
United States,1973,209851000,3737,1222.5,2071.9,442.6,417.4,200.5,9.4,24.5,183.1
United States,1974,211392000,4389.3,1437.7,2489.5,462.2,461.1,215.8,9.8,26.2,209.3
United States,1975,213124000,4810.7,1532.1,2804.8,473.7,487.8,231.1,9.6,26.3,220.8
United States,1976,214659000,4819.5,1448.2,2921.3,450,467.8,233.2,8.7,26.6,199.3
United States,1977,216332000,4601.7,1419.8,2729.9,451.9,475.9,247,8.8,29.4,190.7
United States,1978,218059000,4642.5,1434.6,2747.4,460.5,497.8,262.1,9,31,195.8
United States,1979,220099000,5016.6,1511.9,2999.1,505.6,548.9,286,9.8,34.7,218.4
United States,1980,225349264,5353.3,1684.1,3167,502.2,596.6,298.5,10.2,36.8,251.1
United States,1981,229465714,5256.5,1647.2,3135.3,474.1,593.5,289.3,9.8,36,258.4
United States,1982,231664458,5029.7,1488,3083.1,458.6,570.8,289,9.1,34,238.8
United States,1983,233791994,4641.1,1338.7,2871.3,431.1,538.1,279.4,8.3,33.8,216.7
United States,1984,235824902,4498.5,1265.5,2795.2,437.7,539.9,290.6,7.9,35.7,205.7
United States,1985,237923795,4666.4,1291.7,2911.2,463.5,558.1,304,8,36.8,209.3
United States,1986,240132887,4881.8,1349.8,3022.1,509.8,620.1,347.4,8.6,38.1,226
United States,1987,242288918,4963,1335.7,3095.4,531.9,612.5,352.9,8.3,37.6,213.7
United States,1988,244498982,5054,1316.2,3151.7,586.1,640.6,372.2,8.5,37.8,222.1
United States,1989,246819230,5107.1,1283.6,3189.6,634,666.9,385.6,8.7,38.3,234.3
United States,1990,249464396,5073.1,1232.2,3185.1,655.8,729.6,422.9,9.4,41.1,256.3
United States,1991,252153092,5140.2,1252.1,3229.1,659,758.2,433.4,9.8,42.3,272.7
United States,1992,255029699,4903.7,1168.4,3103.6,631.6,757.7,441.9,9.3,42.8,263.7
United States,1993,257782608,4740,1099.7,3033.9,606.3,747.1,440.5,9.5,41.1,256
United States,1994,260327021,4660.2,1042.1,3026.9,591.3,713.6,427.6,9,39.3,237.8
United States,1995,262803276,4590.5,987,3043.2,560.3,684.5,418.3,8.2,37.1,220.9
United States,1996,265228572,4451,945,2980.3,525.7,636.6,391,7.4,36.3,201.9
United States,1997,267783607,4316.3,918.8,2891.8,505.7,611,382.1,6.8,35.9,186.2
United States,1998,270248003,4052.5,863.2,2729.5,459.9,567.6,361.4,6.3,34.5,165.5
United States,1999,272690813,3743.6,770.4,2550.7,422.5,523,334.3,5.7,32.8,150.1
United States,2000,281421906,3618.3,728.8,2477.3,412.2,506.5,324,5.5,32,145
United States,2001,285317559,3658.1,741.8,2485.7,430.5,504.5,318.6,5.6,31.8,148.5
United States,2002,287973924,3630.6,747,2450.7,432.9,494.4,309.5,5.6,33.1,146.1
United States,2003,290788976,3591.2,741,2416.5,433.7,475.8,295.4,5.7,32.3,142.5
United States,2004,293656842,3514.1,730.3,2362.3,421.5,463.2,288.6,5.5,32.4,136.7
United States,2005,296507061,3431.5,726.9,2287.8,416.8,469,290.8,5.6,31.8,140.8
United States,2006,299398484,3346.6,733.1,2213.2,400.2,479.3,292,5.8,31.6,150
United States,2007,301621157,3276.4,726.1,2185.4,364.9,471.8,287.2,5.7,30.6,148.3
United States,2008,304059724,3214.6,733,2166.1,315.4,458.6,277.5,5.4,29.8,145.9
United States,2009,307006550,3041.3,717.7,2064.5,259.2,431.9,264.7,5,29.1,133.1
United States,2010,309330219,2945.9,701,2005.8,239.1,404.5,252.8,4.8,27.7,119.3
United States,2011,311587816,2905.4,701.3,1974.1,230,387.1,241.5,4.7,27,113.9
United States,2012,313914040,2859.2,670.2,1959.3,229.7,386.9,242.3,4.7,26.9,112.9
United States,2013,316128839,2730.7,610,1899.4,221.3,377.1,229.1,4.5,34.4,109.1
United States,2014,318857056,2596.1,542.5,1837.3,216.2,375.7,232.5,4.5,36.6,102.2
United States,2015,321418820,2487,491.4,1775.4,220.2,383.2,237.8,4.9,38.6,101.9
United States,2016,323127513,2450.7,468.9,1745,236.9,397.1,248.5,5.3,40.4,102.8
United States,2017,325719178,2362.2,430.4,1694.4,237.4,394,248.9,5.3,41.7,98
United States,2018,327167434,2199.5,376,1594.6,228.9,380.6,246.8,5,42.6,86.2
United States,2019,328239523,2109.9,340.5,1549.5,219.9,379.4,250.2,5,42.6,81.6
Utah,1960,890627,2487,410.4,1917.9,158.8,54.3,25.7,1,6.8,20.8
Utah,1961,916000,2047.9,388.4,1482,177.5,49.2,20.4,1.7,6.8,20.3
Utah,1962,967000,2275.6,431.2,1634.3,210,57.3,24.7,2.3,7.9,22.4
Utah,1963,983000,2331.5,500.1,1645.7,185.8,60.8,27.7,2.4,7.8,22.9
Utah,1964,992000,2434.4,527.5,1704.2,202.6,89.5,51.4,1.5,10.1,26.5
Utah,1965,990000,2824.1,606.9,2008.8,208.5,89.5,56,1.5,8.9,23.1
Utah,1966,1008000,3216.4,689.7,2262.5,264.2,113.9,65.2,2,10.2,36.5
Utah,1967,1024000,3127.8,685.5,2217,225.3,116.6,68.2,2.7,7.2,38.5
Utah,1968,1034000,3465.8,741.3,2469.2,255.2,116.2,68.5,2.9,11.1,33.7
Utah,1969,1045000,3888.2,848.5,2742,297.7,139.7,74.2,2.5,14.1,49
Utah,1970,1059273,4063.9,915,2832.7,316.3,137.7,70.3,3.4,10.9,53.1
Utah,1971,1099000,4332.1,914.7,3089.1,328.3,153.7,75.8,2.7,14.6,60.5
Utah,1972,1126000,4023.2,913.2,2832.2,277.7,183.2,99.7,2.9,18.3,62.3
Utah,1973,1157000,4038.6,989.3,2748.1,301.2,208.5,119.8,3.2,22.9,62.6
Utah,1974,1173000,4735.6,1132.9,3272.9,329.8,214.6,113.4,3.2,22.3,75.8
Utah,1975,1206000,4880.8,1187.8,3372.6,320.5,231.8,129.2,2.7,20.9,79
Utah,1976,1228000,4757.2,1137.9,3302,317.3,220.6,125.8,4.5,20.9,69.4
Utah,1977,1268000,4510.6,1171.6,3004.6,334.5,240,147.3,3.5,20.3,68.8
Utah,1978,1307000,4707.1,1187.1,3186.1,333.9,271.8,178.7,3.7,22.9,66.5
Utah,1979,1367000,5187.9,1178.9,3673.4,335.6,304.2,193.8,4.8,27.9,77.7
Utah,1980,1458729,5577.3,1321.9,3931.8,323.6,303.3,191.7,3.8,27.7,80.2
Utah,1981,1516000,5451.4,1274.8,3882.3,294.3,298.6,182.1,3.3,28.4,84.8
Utah,1982,1554000,5048.3,1106.9,3689.9,251.5,285.7,172.1,3.4,23.7,86.5
Utah,1983,1619000,4862,1015.8,3610.4,235.7,256,163.3,3.5,24.9,64.3
Utah,1984,1652000,4522,858.1,3437.2,226.7,244.2,163.1,2.8,20.3,58
Utah,1985,1645000,5050,942.9,3870.4,236.7,267.4,186,3,23.2,55.2
Utah,1986,1665000,5211.7,914.9,4073.6,223.2,266.7,179.6,3.2,25.3,58.6
Utah,1987,1680000,5388.8,950.9,4228.5,209.5,229.8,152,3.3,21.7,52.8
Utah,1988,1691000,5335.5,881,4238.7,215.7,243.1,162.6,2.8,23.6,54.1
Utah,1989,1707000,5423.4,897,4288.8,237.6,258.8,174.9,2.6,28.6,52.6
Utah,1990,1722850,5376,880.6,4257.6,237.7,283.9,186.3,3,37.8,56.9
Utah,1991,1770000,5320.8,840.2,4239.6,241,286.8,183.1,2.9,45.6,55.1
Utah,1992,1813000,5368,885,4245.1,237.9,290.5,186.2,3,45.4,55.9
Utah,1993,1860000,4936.3,790.8,3903.4,242.2,301,194.7,3.1,44.6,58.6
Utah,1994,1908000,4996.4,790.8,3907.4,298.2,304.5,195.8,2.9,42.2,63.6
Utah,1995,1951000,5762,800.8,4572.1,389.1,328.8,215.1,3.9,42.7,67.1
Utah,1996,2000000,5654,848.3,4377.1,428.6,331.9,218.1,3.2,41.8,68.9
Utah,1997,2059000,5661.4,890.5,4326.9,444.1,334,215.8,2.4,47.5,68.4
Utah,1998,2100000,4768.1,694.9,3721.7,351.5,279.5,183.9,2.1,38.4,55.1
Utah,1999,2129836,4701.3,685.1,3669.6,346.6,275.6,181.3,2.1,37.8,54.4
Utah,2000,2233169,4220.3,642.5,3288.5,289.3,255.7,159.5,1.9,38.6,55.6
Utah,2001,2278712,3993.2,605.8,3101.6,285.8,233.2,138.4,2.9,39.3,52.5
Utah,2002,2318789,4210.9,652.2,3225.6,333,236.7,144.8,2,40.7,49.2
Utah,2003,2352119,4255.1,721.1,3202.3,331.7,250.4,155.3,2.6,39.1,53.5
Utah,2004,2420708,4038.6,628.9,3093.7,315.9,233.3,140.4,1.9,39.9,51.1
Utah,2005,2490334,3837,601.2,2894,341,225,142.2,2.2,36.9,44
Utah,2006,2550063,3512.5,577.3,2607,328.3,226.3,140.7,2,34.9,48.7
Utah,2007,2645330,3518.7,589.5,2592.2,337,239.9,148.5,2.2,35.3,53.9
Utah,2008,2736424,3375.7,539.6,2569,267.1,225.3,138.4,1.5,33.4,51.9
Utah,2009,2784572,3295,547.9,2497.9,249.1,215.4,133.4,1.4,33.8,46.8
Utah,2010,2775479,3182,543.9,2422.7,215.4,213.5,130.4,1.9,35.4,45.7
Utah,2011,2814347,2987.7,468,2299.9,219.8,197.1,125,1.8,32,38.3
Utah,2012,2855287,2991.8,453.3,2328.4,210.1,205.8,132.5,1.8,33,38.5
Utah,2013,2900872,2950.4,459.6,2233.4,257.3,224,130.4,1.7,49,42.8
Utah,2014,2942902,2878.5,391.4,2239.1,248,215.6,119.4,2.3,49.4,44.6
Utah,2015,2995919,2980,416.2,2273.2,290.6,236,135.1,1.8,54.9,44.3
Utah,2016,3051217,2951.5,420.7,2223.2,307.7,242.8,140.1,2.4,49.8,50.5
Utah,2017,3101833,2780.2,381,2092.1,307.2,238.9,134.5,2.4,54.7,47.3
Utah,2018,3161105,2377.5,315.3,1817.7,244.5,233.1,136.6,1.9,55.5,39.1
Utah,2019,3205958,2169.3,276.7,1682.4,210.2,235.6,141.4,2.2,56.8,35.1
Vermont,1960,389881,815.9,242.1,486.8,86.9,9.5,4.6,0.3,2.3,2.3
Vermont,1961,395000,796.7,335.2,377,84.6,20,5.3,1.5,9.1,4.1
Vermont,1962,390000,1011.3,374.6,546.9,89.7,14.6,3.6,0.3,6.2,4.6
Vermont,1963,390000,1087.7,413.8,555.6,118.2,23.6,7.7,0.5,8.5,6.9
Vermont,1964,409000,840.6,260.1,481.2,99.3,21.8,12.2,0.5,5.9,3.2
Vermont,1965,397000,957.9,323.9,536,98,22.4,10.8,0.5,6.5,4.5
Vermont,1966,405000,1097.3,427.9,552.6,116.8,19.8,7.4,1.5,6.9,4
Vermont,1967,417000,1201.2,517,559.2,124.9,20.6,11.3,3.1,4.3,1.9
Vermont,1968,422000,1175.4,496,593.6,85.8,37.2,21.1,2.6,7.3,6.2
Vermont,1969,439000,1518,599.5,805.5,113,53.3,32.3,2.5,9.1,9.3
Vermont,1970,444732,1823.1,730.6,968.7,123.9,74,54.6,1.3,10.3,7.6
Vermont,1971,458000,2007.6,726,1142.6,139.1,72.7,50.4,1.1,11.4,9.8
Vermont,1972,462000,2108.2,738.3,1255.8,114.1,96.3,73.2,1.7,10.8,10.6
Vermont,1973,464000,2427.6,801.5,1489.9,136.2,70.5,48.3,2.2,11.2,8.8
Vermont,1974,470000,2799.6,1019.4,1606.6,173.6,75.1,45.5,3.4,12.3,13.8
Vermont,1975,471000,3386,1100,2112.1,173.9,95.1,62.6,2.1,14.6,15.7
Vermont,1976,476000,3073.9,1022.7,1853.2,198.1,118.3,80,5.5,14.9,17.9
Vermont,1977,483000,3814.5,1348.2,2201,265.2,149.5,101.2,1.4,15.9,30.8
Vermont,1978,487000,3640.2,1261.2,2164.9,214.2,166.3,134.1,3.3,14.6,14.4
Vermont,1979,493000,5115,1577.9,3200,337.1,184.2,131.2,1.4,22.9,28.6
Vermont,1980,511299,4809.7,1526.7,2988.1,294.9,178.8,108.5,2.2,29.1,38.9
Vermont,1981,515000,4932.8,1559.8,3079.6,293.4,128,63.1,4.3,33,27.6
Vermont,1982,516000,4564.9,1178.3,3131.8,254.8,126.9,66.7,2.3,34.9,23.1
Vermont,1983,525000,4000.2,1090.3,2723,186.9,132.6,60.4,3.6,40.8,27.8
Vermont,1984,530000,3822.8,1016.4,2651.7,154.7,145.1,100,2.3,19.8,23
Vermont,1985,535000,3740.4,973.8,2602.6,163.9,147.7,104.1,3.4,19.3,20.9
Vermont,1986,541000,3827.7,949.2,2697.4,181.1,149.2,103.1,2,21.8,22.2
Vermont,1987,548000,4134.7,1110.4,2825.7,198.5,136.5,94.5,2.7,22.4,16.8
Vermont,1988,556000,4098.2,1096.8,2804.1,197.3,142.3,101.3,2,23,16
Vermont,1989,567000,3955.7,1029.1,2727.7,198.9,132.8,89.8,1.9,23.1,18
Vermont,1990,562758,4213.7,1087.3,2918.5,207.9,127.2,87.2,2.3,25.9,11.7
Vermont,1991,567000,3838.4,1020.1,2673.9,144.4,116.8,72.3,2.1,30.5,11.8
Vermont,1992,570000,3300.5,825.6,2369.6,105.3,109.5,73.5,2.1,24.9,8.9
Vermont,1993,576000,3858.2,874.3,2851.2,132.6,114.2,61.8,3.6,39.8,9
Vermont,1994,580000,3153.4,736.9,2267.9,148.6,96.9,56,1,27.6,12.2
Vermont,1995,585000,3315.4,760.9,2418.8,135.7,118.3,76.9,2.2,28.2,10.9
Vermont,1996,589000,2881.7,673,2058.4,150.3,121.2,76.9,1.9,27,15.4
Vermont,1997,589000,2708.5,613.1,1959.6,135.8,119.7,78.3,1.5,26.5,13.4
Vermont,1998,591000,3032.8,671.1,2213.9,147.9,106.3,67,2.2,27.6,9.5
Vermont,1999,593740,2704.7,595.7,1955.4,153.6,113.9,77.1,2.9,22.9,10.9
Vermont,2000,608827,2873.4,575,2165.5,132.9,113.5,69.8,1.5,23,19.2
Vermont,2001,612978,2664.7,513.9,2027.2,123.7,105.1,69,1.1,17.5,17.5
Vermont,2002,616408,2424,566,1733.3,124.8,106.7,71.7,2.1,20.4,12.5
Vermont,2003,619343,2228.7,487.1,1635.9,105.6,114.2,81.4,2.4,20.3,10
Vermont,2004,621233,2343.6,552.9,1696.1,94.5,114.8,73.9,2.6,25.8,12.6
Vermont,2005,622387,2370,511.7,1750,108,126,87.6,1.3,24.6,12.2
Vermont,2006,623908,2391.4,551.8,1740.2,99.4,145.1,96.8,2.2,27.7,18.3
Vermont,2007,621254,2366.5,515.1,1747,104.5,129.1,93.7,2.1,20.6,12.7
Vermont,2008,621270,2559.8,565.8,1899.7,94.3,137.5,98.3,2.7,21.4,15
Vermont,2009,621760,2414.1,558.3,1783.6,72.2,134.6,94.2,1.3,21.2,17.9
Vermont,2010,625909,2262.3,534.9,1657.3,70.1,131,95.2,1.1,22.5,12.1
Vermont,2011,626592,2407.6,612.5,1710.8,84.3,147.6,106.8,1.8,23.3,15.8
Vermont,2012,626011,2398.7,633.4,1695.8,69.5,142.6,104.2,1.3,19.3,17.9
Vermont,2013,626630,2214.2,528.7,1632.2,53.3,121.1,87.1,1.6,20.7,11.6
Vermont,2014,626562,1524.4,324.6,1160.8,38.9,99.3,68.9,1.6,17.6,11.2
Vermont,2015,626042,1406.6,314.4,1063.8,28.4,118,78.6,1.6,21.7,16.1
Vermont,2016,624594,1697.4,336.7,1315.6,45.1,158.3,110.6,2.2,28.5,17
Vermont,2017,623657,1436.7,297.3,1108.3,31.1,165.8,113.8,2.2,35,14.8
Vermont,2018,626299,1283.1,234.2,1008.5,40.4,172,113.4,1.6,45.8,11.2
Vermont,2019,623989,1424.4,204.3,1172.3,47.8,202.2,144.6,1.8,44.6,11.4
Virginia,1960,3966949,1469.2,393.1,949.3,126.7,183.7,137.1,12.3,8,26.3
Virginia,1961,4059000,1584,423.8,1025.5,134.7,186.1,141.1,8.6,10.2,26.2
Virginia,1962,4177000,1578.9,431.7,1018.7,128.4,184.8,142.4,8.7,8.2,25.6
Virginia,1963,4331000,1678.1,451.1,1093,134,190.7,144.8,7.1,9.6,29.3
Virginia,1964,4378000,1945.9,538,1249.7,158.2,241.2,186.6,8.4,11.6,34.7
Virginia,1965,4457000,1971.6,548.7,1250.9,172.1,227.6,167.5,8.2,12,39.9
Virginia,1966,4507000,2098,620.5,1272.2,205.3,230.7,166.2,8.1,12,44.5
Virginia,1967,4536000,2391,721.1,1428.7,241.2,227.7,152.5,9.1,13.2,52.8
Virginia,1968,4597000,2608.7,786.4,1559.9,262.3,278.9,187.2,10.3,15.6,65.8
Virginia,1969,4669000,2741.8,760.2,1690.1,291.4,266.3,161.6,7.3,16.4,81
Virginia,1970,4648494,3363.4,914.6,2134.9,313.9,302,179.1,10.4,17.1,95.5
Virginia,1971,4714000,3307.2,920.2,2076.5,310.5,326.3,188.2,10.1,21.3,106.8
Virginia,1972,4764000,3040.4,896.9,1862.1,281.4,346,199,11.8,21.7,113.5
Virginia,1973,4811000,3224.9,937.6,2004.3,283,332.7,194.5,10.5,22.9,104.8
Virginia,1974,4908000,3831.1,1140.9,2409.4,280.8,356.8,193,10.6,25.9,127.4
Virginia,1975,4967000,4165.6,1165.7,2730.7,269.2,380.9,206.9,11.5,24,138.5
Virginia,1976,5032000,3895.4,1019.1,2650.2,226.1,307.7,167.9,9.5,22.2,108.2
Virginia,1977,5135000,3734,986.2,2521.2,226.7,290,165.7,9,23.3,92.1
Virginia,1978,5148000,3786.6,990.8,2566.8,229,286.4,157.8,8.8,22.7,97.1
Virginia,1979,5197000,4060.3,1082.6,2730.9,246.8,301,153.7,8.6,27.1,111.6
Virginia,1980,5323412,4312.8,1202.6,2882.3,227.9,307.2,151.1,8.6,27.4,120.1
Virginia,1981,5426000,4349.1,1167.5,2979.7,201.9,321.7,152.7,8.6,27.2,133.2
Virginia,1982,5491000,3946.7,973.5,2789.1,184.1,309.1,154.6,7.4,24.9,122.2
Virginia,1983,5550000,3669,919.9,2571.4,177.7,292.5,150.4,7,24.7,110.5
Virginia,1984,5636000,3488,841.7,2462.9,183.4,295.6,158.9,7.7,26.7,102.3
Virginia,1985,5706000,3484.4,785.1,2502.6,196.7,294.7,160.1,7.1,27.2,100.2
Virginia,1986,5787000,3553.8,812.5,2521.8,219.5,306,166.7,7.1,26.5,105.7
Virginia,1987,5904000,3664.5,806.9,2603.2,254.4,295,155.8,7.4,26,105.8
Virginia,1988,5996000,3877.5,818.4,2757.6,301.6,299.2,151.8,7.8,27.1,112.5
Virginia,1989,6098000,3898.9,756.9,2831.2,310.9,312.5,171.3,7.9,26.9,106.5
Virginia,1990,6187358,4090,731.1,3031.4,327.5,350.6,187.6,8.8,31,123.3
Virginia,1991,6286000,4234.2,783.1,3112.5,338.6,373.2,196.4,9.3,29.9,137.6
Virginia,1992,6377000,3923.6,709.1,2909,305.6,374.9,196.8,8.8,31.5,137.8
Virginia,1993,6491000,3743.3,667.7,2790.1,285.5,372.2,189.8,8.3,32.1,142
Virginia,1994,6552000,3689.9,638.8,2772,279.1,357.7,187.6,8.7,28.5,132.8
Virginia,1995,6618000,3627.7,595.2,2740,292.6,361.5,194.9,7.6,27.2,131.7
Virginia,1996,6675000,3627,588.1,2760.1,278.8,341.3,184.5,7.5,26.7,122.6
Virginia,1997,6734000,3530.9,571.4,2679,280.5,345.2,186.5,7.2,27,124.5
Virginia,1998,6791000,3334.7,560.9,2503.5,270.3,325.7,187.2,6.2,26.7,105.6
Virginia,1999,6872912,3059.3,471.6,2326.5,261.2,314.7,182.8,5.7,25,101.1
Virginia,2000,7078515,2746.4,429.9,2064.8,251.6,281.7,164.3,5.7,22.8,88.9
Virginia,2001,7196750,2883.3,439.1,2182.4,261.8,291,166,5.1,24.6,95.3
Virginia,2002,7287829,2851.1,435.8,2161.8,253.5,291.7,165.6,5.3,25.2,95.5
Virginia,2003,7365284,2721.5,395.2,2082.3,244.1,278.2,156.9,5.6,24.5,91.1
Virginia,2004,7481332,2678.2,384.4,2060.5,233.3,275.5,153.8,5.2,24.3,92.2
Virginia,2005,7564327,2649,394.3,2044,211,283,154.9,6.1,23.3,99.1
Virginia,2006,7642884,2489.3,420.9,1874.8,193.6,283.7,152.7,5.3,23.9,101.8
Virginia,2007,7712091,2486.5,415.3,1888.4,182.8,272.8,144.3,5.4,23.2,99.8
Virginia,2008,7769089,2532.2,414.3,1946.1,171.8,257.8,133.8,4.8,23.1,96.2
Virginia,2009,7882590,2461.4,405.4,1907.7,148.3,230.8,125.7,4.7,19.9,80.5
Virginia,2010,8023953,2335.5,383.9,1819.4,132.2,214.2,119,4.7,19.7,70.8
Virginia,2011,8104384,2256.8,378.3,1758,120.6,197.6,107.3,3.8,19.6,66.9
Virginia,2012,8185867,2162.1,360.5,1690.7,110.9,190.1,111.1,3.8,17.7,57.5
Virginia,2013,8260405,2065.9,322.5,1640.1,103.3,196.2,109.7,3.8,27.4,55.3
Virginia,2014,8326289,1930.3,277.7,1560.5,92.1,196.2,112.9,4.1,27.7,51.5
Virginia,2015,8382993,1866.5,254.6,1515.2,96.8,195.6,110.2,4.6,27.9,53
Virginia,2016,8411808,1859.4,238,1505.1,116.4,217.6,122.2,5.8,32.5,57.1
Virginia,2017,8470020,1792.9,218,1454.7,120.1,208.2,117.9,5.3,33.8,51.1
Virginia,2018,8517685,1665.8,182.8,1356.4,126.5,200,118.7,4.6,34.3,42.3
Virginia,2019,8535519,1642.7,162.8,1359.5,120.3,208,128.7,5,33,41.3
Washington,1960,2853214,2175.5,487.5,1530.1,158,56.6,17.6,2.1,5.8,31.1
Washington,1961,2902000,2173.2,471.9,1531.7,169.6,58.1,18.7,2.2,6.2,31.1
Washington,1962,3006000,2270.1,488.9,1603.9,177.3,63.6,24.6,2.5,6.3,30.3
Washington,1963,3050000,2329.5,529,1622.6,177.9,66.7,27.8,2.5,6.4,30
