label,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
FBI,"K 
We must not allow their crimes to go unpunished
Their crimes must never be tolerated
Japan MPD Tokyo 犯罪… httpstcop mckm fUt",False,0,,2022-10-09 12:41:00,True,,1579089544460533763,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"K 
We are working to ensure that criminals are brought to justice for their crimes 
This is part of that
Japan… httpstcounV uaMiU",False,0,,2022-10-09 12:40:50,True,,1579089505310900224,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"【NEWS 】
Century Administrative scrivener amp Labor and Social Security Attorney Office ‘CenturyOffice’ has filed… httpstcoEfbBFEgoWf",False,0,,2022-10-09 12:39:21,True,,1579089129367011328,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"【NEWS】
New irregularities at the Himonya Police Station of the Metropolitan Police Department have been uncovered… httpstcoV TlXru z",False,0,,2022-10-09 12:38:47,True,,1579088990279720961,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan covers up mass crimes committed by citizens and politicians
crimes Tokyo 日本 東京… httpstcoD lSMzkst",False,0,,2022-10-09 12:38:07,True,,1579088820297138176,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
In order to make the judicial police of other countries conspire they planned to use foreign nationals a… httpstcoUy L QPxNe",False,0,,2022-10-09 12:37:49,True,,1579088745625944064,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
This criminal act of MPD of Japan allowed politicians and important state persons to gain the support o… httpstcocr W TbjPZ",False,0,,2022-10-09 12:37:37,True,,1579088693658517510,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
As a victim I think that this act of causing mass crimes by citizens and gaining public support by not… httpstcoyUo akjFLS",False,0,,2022-10-09 12:37:26,True,,1579088648339075072,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
In order to avoid investigating the crime the MPD of Japan dont accept a complaint And even now th… httpstcouy Vv pJ m",False,0,,2022-10-09 12:36:46,True,,1579088481544179712,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
CenturyOffice sent a letter of inquiry to the MPD of Japan regarding the unfair treatment against vict… httpstcoCwXtoyGU ",False,0,,2022-10-09 12:36:34,True,,1579088431673937920,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan is conspiring to commit crimes with those who commit despicable acts that trample huma… httpstcoFrpePlHnzD",False,0,,2022-10-09 12:36:25,True,,1579088390687191040,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan conceals crimes that amount to illegal exploitation and HumanTrafficking　
Tokyo 日本… httpstco UgkcJiTza",False,0,,2022-10-09 12:36:14,True,,1579088344986025984,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan supports those who profit from violating the privacy of victims
Tokyo 犯罪 皇族 汚職… httpstcoaQmZPIwgOJ",False,0,,2022-10-09 12:36:03,True,,1579088301142978561,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
And the fact that some people have been profiting from these criminal activities shows that the MPD of… httpstcoVZhNdp sbq",False,0,,2022-10-09 12:35:41,True,,1579088207589036032,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
To cover up crimes the MPD of Japan has been falsifying facts by creating false official documents s… httpstcoOsbjt lKCj",False,0,,2022-10-09 12:35:27,True,,1579088148671651841,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The fact that the police officers of the MPD of Japan are creating false official documents is an extr… httpstcoOVMyYkgIWW",False,0,,2022-10-09 12:35:17,True,,1579088107634585602,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
And therefore these fraudulent acts are possible to prove that the MPD of Japan committed crimes in… httpstcor dJFIslfc",False,0,,2022-10-09 12:35:05,True,,1579088058099838976,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
We must not allow their crimes to go unpunished
Their crimes must never be tolerated
Japan MPD… httpstcoCb uOUz e",False,0,,2022-10-09 12:34:55,True,,1579088017025019910,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan aiding and abetting those criminals who justify the illegal use of state power for cri… httpstcoxdOANSRQPN",False,0,,2022-10-09 12:31:18,True,,1579087104336101378,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan is conspiring to commit crimes with those who commit despicable acts that trample huma… httpstcoTdx MpUwp ",False,0,,2022-10-09 12:31:08,True,,1579087061990400000,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
They had accomplished their attempt getting the police of Japan to cover up their crime they have plann… httpstcoSEYbJjHjR ",False,0,,2022-10-09 12:30:24,True,,1579086877860450304,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
In order to make the judicial police of other countries conspire to cover up their criminal activities t… httpstco iBZK Eb",False,0,,2022-10-09 12:30:00,True,,1579086779587915777,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,1,False,False,,
FBI,"Digest 
The criminal acts in this case were committed with the connivance with many accomplices
Tokyo Japan… httpstco gODFxc yf",False,0,,2022-10-09 12:29:45,True,,1579086713728929792,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,1,False,False,,
FBI,"Digest 
I consider that their activities to be an act of inducing the judicial police of other countries to viola… httpstcoiGJymqwbt ",False,0,,2022-10-09 12:29:27,True,,1579086639657553920,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,1,False,False,,
FBI,"Digest ’
I consider their criminal acts that threaten the sovereignty of other nation to be international terrori… httpstcoCt XQQhHkM",False,0,,2022-10-09 12:29:17,True,,1579086597525753856,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,1,False,False,,
FBI,"Digest 
Mass crimes by citizens and politicians were also committed in universities and other schools educationa… httpstcokyaa dH HW",False,0,,2022-10-09 12:29:08,True,,1579086560016109569,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
Criminals not only cover up their crimes by making people conspire to commit their crime but also profi… httpstcoDkY s dpO",False,0,,2022-10-09 12:28:57,True,,1579086514646306817,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
Some criminals benefit from cooperating in the concealment of their crimes or others crimimals benefit… httpstcoOdag Edb f",False,0,,2022-10-09 12:28:46,True,,1579086466684444672,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
Criminals share their crimes 
And they control it on the basis of their complicity in a crime
It may… httpstcogwrj VT Yh",False,0,,2022-10-09 12:28:35,True,,1579086421889265666,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
It is thought that their criminal plot is not only domestic but also international
Tokyo Japan MPD… httpstcoGcFJBgqCMh",False,0,,2022-10-09 12:28:25,True,,1579086380223037440,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,httpstconyRUjzLo   CommonSpirit hospital chains hit by ransomware patients are facing problems news tech… httpstcorNFXXhh mw,False,0,,2022-10-09 12:28:17,True,,1579086346219847681,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",daveDFIR,2,False,False,,
FBI,"Digest 
Their terrorism plot is not over yet
Tokyo Japan MPD CrimeNews 国際テロ 皇族 汚職 政治 警察 ICC FBI UN… httpstcoTsBkSO BYM",False,0,,2022-10-09 12:28:09,True,,1579086311109296128,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
We must not allow their crimes to go unpunished
Their crimes must never be tolerated
Tokyo Japan… httpstcoaCCABApy g",False,0,,2022-10-09 12:27:58,True,,1579086264531578880,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Warning 
Do not cooperate in the coverup of crimes
Do not harbor criminals
Criminals and MPD of Japan may tu… httpstcoZMls TL RD",False,0,,2022-10-09 12:27:47,True,,1579086220684328960,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan covers up mass crimes committed by citizens and politicians
Tokyo 犯罪 皇族 国際テロ 汚職… httpstcoNGXgPkW DF",False,0,,2022-10-09 12:23:31,True,,1579085147227688961,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
In this way criminals are managing their crime and the MPD of Japan is aiding and abetting those crimi… httpstcoJhN eptQuO",False,0,,2022-10-09 12:23:07,True,,1579085045763297280,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
In order to hide the fact that the Japanese government is complicit in the crimes of political persecution… httpstcoYlVtfhoAdb",False,0,,2022-10-09 12:22:48,True,,1579084967057174528,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
Politicians and the masses committed mass crimes and shared those crimes with Organizations that cause… httpstcoCHWywHOWfb",False,0,,2022-10-09 12:22:36,True,,1579084915521785856,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,1,False,False,,
FBI,"Digest 
In this way they control the public mind by sharing their crime
Japan ICC FBI INTERPOL… httpstcor Kg amzdI",False,0,,2022-10-09 12:22:22,True,,1579084855169941504,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,1,False,False,,
FBI,"Digest 
We must not allow their crimes to go unpunished
Their crimes must never be tolerated
Japan ICC FBI… httpstcohLL FpNNJ ",False,0,,2022-10-09 12:22:01,True,,1579084768637247488,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Digest 
The MPD of Japan is conspiring to commit crimes with those who commit despicable acts that trample human… httpstcozrImPhzjeM",False,0,,2022-10-09 12:21:50,True,,1579084723942723584,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"A 
The MPD of Japan covers up mass crimes committed by citizens and politicians
News Tokyo 虚偽公文書作成 犯罪 国際テロ… httpstcov Fiq VCd",False,0,,2022-10-09 12:19:03,True,,1579084022399258625,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"A 
This criminal act of MPD of Japan allowed politicians and important state persons to gain the support of the… httpstcolJJ ylTK N",False,0,,2022-10-09 12:18:52,True,,1579083974722596865,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"A 
As a victim I think that this act of causing mass crimes by citizens and gaining public support by not punish… httpstcoQBIoDom KW",False,0,,2022-10-09 12:18:41,True,,1579083929319280640,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"B１
About International Terrorism Plot Planned in Higashigaoka Meguroku Tokyo Japan
MPD News 日本 東京 犯罪… httpstcogAs VxQGf ",False,0,,2022-10-09 12:18:11,True,,1579083803104284672,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"B 
In order to make the judicial police of other countries conspire to cover up their criminal activities they pl… httpstcob zSHa oXs",False,0,,2022-10-09 12:17:55,True,,1579083735538229248,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"B 
The criminal acts in this case were committed with the connivance with many accomplices
Japan MPD News… httpstcoGJBXOEBznO",False,0,,2022-10-09 12:17:45,True,,1579083695985930240,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,Im watching FBI  x  Prodigal Son httpstco ebwd Q x Fbi trakt,False,0,,2022-10-09 12:17:40,False,,1579083672090980353,,"<a href=""https://trakt.tv"" rel=""nofollow"">Trakt.tv</a>",cloverfieId,0,False,False,,
FBI,"B 
They had accomplished their attempt getting the Japanese police to cover up their crime they have planned to g… httpstcoUiFNPiLQ D",False,0,,2022-10-09 12:17:33,True,,1579083644698005505,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"B 
Their acts are intended to make the judicial police of other countries cooperate in the coverup of their crime… httpstcoFgPhEL MzK",False,0,,2022-10-09 12:17:23,True,,1579083604168437760,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"B 
I consider that their activities to be an act of inducing the judicial police of other countries to violate the… httpstcofVxjaRz nf",False,0,,2022-10-09 12:17:11,True,,1579083551966130176,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"B’ 
I consider their criminal acts that threaten the sovereignty of other nation to be InternationalTerrorism… httpstco ydobM EvN",False,0,,2022-10-09 12:16:56,True,,1579083489621999616,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"Warning
Do not cooperate in the coverup of crimes
Do not harbor criminals
They may turn you into a criminal
Pl… httpstcoMV UIireqp",False,0,,2022-10-09 12:16:45,True,,1579083444168314880,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"C 
The MPD of Japan aiding and abetting those criminals who justify the illegal use of state power for crime… httpstcoz pp YieOq",False,0,,2022-10-09 12:16:13,True,,1579083307559845888,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"C 
In particular lots of people of the Higashigaoka community were conversing among them as if state power being… httpstcogwlsmKdrwt",False,0,,2022-10-09 12:16:02,True,,1579083264593383428,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"C 
That is lots of people of the criminals community were justifying state power being illegally used for their c… httpstcofEKdSbbtTh",False,0,,2022-10-09 12:15:52,True,,1579083218950950912,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
FBI,"C 
But their criminal act cannot be justified
We must not allow their crimes to go unpunished
Japan MPD… httpstco wCjffEGHh",False,0,,2022-10-09 12:15:31,True,,1579083132657348609,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",X_161927A,0,False,False,,
