,text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
9647,"#FBI
Child Porn is an extremely Vicious
Pervert Activity.
Those responsible Bitches
should be Shot.","FBI
Child Porn is an extremely Vicious
Pervert Activity
Those responsible Bitches
should be Shot","['fbi', 'child', 'porn', 'is', 'an', 'extremely', 'vicious', 'pervert', 'activity', 'those', 'responsible', 'bitches', 'should', 'be', 'shot']","['fbi', 'child', 'porn', 'extremely', 'vicious', 'pervert', 'activity', 'responsible', 'bitches', 'shot']","['fbi', 'child', 'porn', 'extrem', 'viciou', 'pervert', 'activ', 'respons', 'bitch', 'shot']","['fbi', 'child', 'porn', 'extremely', 'vicious', 'pervert', 'activity', 'responsible', 'bitch', 'shot']"
9648,"#FBI
Besides a Small Revolver Caliber
.38. at Ankle could Greatly Stop
Felon rushing towards you with
a Knife.","FBI
Besides a Small Revolver Caliber
  at Ankle could Greatly Stop
Felon rushing towards you with
a Knife","['fbi', 'besides', 'a', 'small', 'revolver', 'caliber', 'at', 'ankle', 'could', 'greatly', 'stop', 'felon', 'rushing', 'towards', 'you', 'with', 'a', 'knife']","['fbi', 'besides', 'small', 'revolver', 'caliber', 'ankle', 'could', 'greatly', 'stop', 'felon', 'rushing', 'towards', 'knife']","['fbi', 'besid', 'small', 'revolv', 'calib', 'ankl', 'could', 'greatli', 'stop', 'felon', 'rush', 'toward', 'knife']","['fbi', 'besides', 'small', 'revolver', 'caliber', 'ankle', 'could', 'greatly', 'stop', 'felon', 'rushing', 'towards', 'knife']"
9649,"#FBI
That is what I was talking about.
Big Strong Felon rushes towards
you with Knife:
Correct Answer: Thunder Spee… https://t.co/CcDYbaHB6b","FBI
That is what I was talking about
Big Strong Felon rushes towards
you with Knife
Correct Answer Thunder Spee…  b","['fbi', 'that', 'is', 'what', 'i', 'was', 'talking', 'about', 'big', 'strong', 'felon', 'rushes', 'towards', 'you', 'with', 'knife', 'correct', 'answer', 'thunder', 'spee', 'b']","['fbi', 'talking', 'big', 'strong', 'felon', 'rushes', 'towards', 'knife', 'correct', 'answer', 'thunder', 'spee', 'b']","['fbi', 'talk', 'big', 'strong', 'felon', 'rush', 'toward', 'knife', 'correct', 'answer', 'thunder', 'spee', 'b']","['fbi', 'talking', 'big', 'strong', 'felon', 'rush', 'towards', 'knife', 'correct', 'answer', 'thunder', 'spee', 'b']"
9650,#WhiteHouse decade ago an advancement related to the satellite was sent email &amp; all disappeared!#UncleSam #FBI #DOJ… https://t.co/a3QqUsu9Qo,WhiteHouse decade ago an advancement related to the satellite was sent email amp all disappearedUncleSam FBI DOJ…  QqUsu Qo,"['whitehouse', 'decade', 'ago', 'an', 'advancement', 'related', 'to', 'the', 'satellite', 'was', 'sent', 'email', 'amp', 'all', 'disappearedunclesam', 'fbi', 'doj', 'qqusu', 'qo']","['whitehouse', 'decade', 'ago', 'advancement', 'related', 'satellite', 'sent', 'email', 'amp', 'disappearedunclesam', 'fbi', 'doj', 'qqusu', 'qo']","['whitehous', 'decad', 'ago', 'advanc', 'relat', 'satellit', 'sent', 'email', 'amp', 'disappearedunclesam', 'fbi', 'doj', 'qqusu', 'qo']","['whitehouse', 'decade', 'ago', 'advancement', 'related', 'satellite', 'sent', 'email', 'amp', 'disappearedunclesam', 'fbi', 'doj', 'qqusu', 'qo']"
9651,"Going into Monday like👇💣🔫

Join the hunt with #FBI tonight at 20:00. #WatchWithMe 

Check out the best FBI moments… https://t.co/VeOP2OXY86","Going into Monday like👇💣🔫

Join the hunt with FBI tonight at   WatchWithMe 

Check out the best FBI moments…  OXY ","['going', 'into', 'monday', 'like', 'join', 'the', 'hunt', 'with', 'fbi', 'tonight', 'at', 'watchwithme', 'check', 'out', 'the', 'best', 'fbi', 'moments', 'oxy', '']","['going', 'monday', 'like', 'join', 'hunt', 'fbi', 'tonight', 'watchwithme', 'check', 'best', 'fbi', 'moments', 'oxy', '']","['go', 'monday', 'like', 'join', 'hunt', 'fbi', 'tonight', 'watchwithm', 'check', 'best', 'fbi', 'moment', 'oxi', '']","['going', 'monday', 'like', 'join', 'hunt', 'fbi', 'tonight', 'watchwithme', 'check', 'best', 'fbi', 'moment', 'oxy', '']"
9654,@GordinSuzie @jacjackedupbar Suzie is a domestic terrorist  #fbi,GordinSuzie jacjackedupbar Suzie is a domestic terrorist  fbi,"['gordinsuzie', 'jacjackedupbar', 'suzie', 'is', 'a', 'domestic', 'terrorist', 'fbi']","['gordinsuzie', 'jacjackedupbar', 'suzie', 'domestic', 'terrorist', 'fbi']","['gordinsuzi', 'jacjackedupbar', 'suzi', 'domest', 'terrorist', 'fbi']","['gordinsuzie', 'jacjackedupbar', 'suzie', 'domestic', 'terrorist', 'fbi']"
9656,"@SecBlinken @FaisalbinFarhan @UN @POTUS ""You still building on my head""..!! Why I'm wanted from Al odid base of Ame… https://t.co/opmt2P7wMd",SecBlinken FaisalbinFarhan UN POTUS You still building on my head Why Im wanted from Al odid base of Ame…  P wMd,"['secblinken', 'faisalbinfarhan', 'un', 'potus', 'you', 'still', 'building', 'on', 'my', 'head', 'why', 'im', 'wanted', 'from', 'al', 'odid', 'base', 'of', 'ame', 'p', 'wmd']","['secblinken', 'faisalbinfarhan', 'un', 'potus', 'still', 'building', 'head', 'im', 'wanted', 'al', 'odid', 'base', 'ame', 'p', 'wmd']","['secblinken', 'faisalbinfarhan', 'un', 'potu', 'still', 'build', 'head', 'im', 'want', 'al', 'odid', 'base', 'ame', 'p', 'wmd']","['secblinken', 'faisalbinfarhan', 'un', 'potus', 'still', 'building', 'head', 'im', 'wanted', 'al', 'odid', 'base', 'ame', 'p', 'wmd']"
9657,"@JoEmbassyUS @AmbKawar @UArkansas ""WRONGFULLY""..Slander and no case(Where's the case date and time)And is used for… https://t.co/m4SLZSLiph",JoEmbassyUS AmbKawar UArkansas WRONGFULLYSlander and no caseWheres the case date and timeAnd is used for…  SLZSLiph,"['joembassyus', 'ambkawar', 'uarkansas', 'wrongfullyslander', 'and', 'no', 'casewheres', 'the', 'case', 'date', 'and', 'timeand', 'is', 'used', 'for', 'slzsliph']","['joembassyus', 'ambkawar', 'uarkansas', 'wrongfullyslander', 'casewheres', 'case', 'date', 'timeand', 'used', 'slzsliph']","['joembassyu', 'ambkawar', 'uarkansa', 'wrongfullysland', 'casewher', 'case', 'date', 'timeand', 'use', 'slzsliph']","['joembassyus', 'ambkawar', 'uarkansas', 'wrongfullyslander', 'casewheres', 'case', 'date', 'timeand', 'used', 'slzsliph']"
9658,"@JoEmbassyUS @AmbKawar @UofOklahoma ""WRONGFULLY""..Slander and no case(Where's the case date and time)And is used fo… https://t.co/7bqXSrr4HR",JoEmbassyUS AmbKawar UofOklahoma WRONGFULLYSlander and no caseWheres the case date and timeAnd is used fo…  bqXSrr HR,"['joembassyus', 'ambkawar', 'uofoklahoma', 'wrongfullyslander', 'and', 'no', 'casewheres', 'the', 'case', 'date', 'and', 'timeand', 'is', 'used', 'fo', 'bqxsrr', 'hr']","['joembassyus', 'ambkawar', 'uofoklahoma', 'wrongfullyslander', 'casewheres', 'case', 'date', 'timeand', 'used', 'fo', 'bqxsrr', 'hr']","['joembassyu', 'ambkawar', 'uofoklahoma', 'wrongfullysland', 'casewher', 'case', 'date', 'timeand', 'use', 'fo', 'bqxsrr', 'hr']","['joembassyus', 'ambkawar', 'uofoklahoma', 'wrongfullyslander', 'casewheres', 'case', 'date', 'timeand', 'used', 'fo', 'bqxsrr', 'hr']"
9659,"#FBI
Felon try to shoot you with your
Own Gun.
Correct Answer: Signature GUN.","FBI
Felon try to shoot you with your
Own Gun
Correct Answer Signature GUN","['fbi', 'felon', 'try', 'to', 'shoot', 'you', 'with', 'your', 'own', 'gun', 'correct', 'answer', 'signature', 'gun']","['fbi', 'felon', 'try', 'shoot', 'gun', 'correct', 'answer', 'signature', 'gun']","['fbi', 'felon', 'tri', 'shoot', 'gun', 'correct', 'answer', 'signatur', 'gun']","['fbi', 'felon', 'try', 'shoot', 'gun', 'correct', 'answer', 'signature', 'gun']"
9660,"#FBI
A Big Strong Felon rushes towards
you with a Knife.
Correct Answer: Wing Chun Kung-Fu.","FBI
A Big Strong Felon rushes towards
you with a Knife
Correct Answer Wing Chun KungFu","['fbi', 'a', 'big', 'strong', 'felon', 'rushes', 'towards', 'you', 'with', 'a', 'knife', 'correct', 'answer', 'wing', 'chun', 'kungfu']","['fbi', 'big', 'strong', 'felon', 'rushes', 'towards', 'knife', 'correct', 'answer', 'wing', 'chun', 'kungfu']","['fbi', 'big', 'strong', 'felon', 'rush', 'toward', 'knife', 'correct', 'answer', 'wing', 'chun', 'kungfu']","['fbi', 'big', 'strong', 'felon', 'rush', 'towards', 'knife', 'correct', 'answer', 'wing', 'chun', 'kungfu']"
9664,"⠀
omg  ❤️❤️  i  love  hiding  from  the  #FBI  with  you  corpse  husband 
⠀ https://t.co/p9QebIG5Uv","⠀
omg  ❤️❤️  i  love  hiding  from  the  FBI  with  you  corpse  husband 
⠀  QebIG Uv","['', 'omg', 'i', 'love', 'hiding', 'from', 'the', 'fbi', 'with', 'you', 'corpse', 'husband', 'qebig', 'uv']","['', 'omg', 'love', 'hiding', 'fbi', 'corpse', 'husband', 'qebig', 'uv']","['', 'omg', 'love', 'hide', 'fbi', 'corps', 'husband', 'qebig', 'uv']","['', 'omg', 'love', 'hiding', 'fbi', 'corpse', 'husband', 'qebig', 'uv']"
9665,"@RHCJO ""WRONGFULLY"" Why I'm wanted from Al odid base of American in Qatar and I don't know and I'm ask and complain… https://t.co/Fedht541gG",RHCJO WRONGFULLY Why Im wanted from Al odid base of American in Qatar and I dont know and Im ask and complain…  gG,"['rhcjo', 'wrongfully', 'why', 'im', 'wanted', 'from', 'al', 'odid', 'base', 'of', 'american', 'in', 'qatar', 'and', 'i', 'dont', 'know', 'and', 'im', 'ask', 'and', 'complain', 'gg']","['rhcjo', 'wrongfully', 'im', 'wanted', 'al', 'odid', 'base', 'american', 'qatar', 'dont', 'know', 'im', 'ask', 'complain', 'gg']","['rhcjo', 'wrong', 'im', 'want', 'al', 'odid', 'base', 'american', 'qatar', 'dont', 'know', 'im', 'ask', 'complain', 'gg']","['rhcjo', 'wrongfully', 'im', 'wanted', 'al', 'odid', 'base', 'american', 'qatar', 'dont', 'know', 'im', 'ask', 'complain', 'gg']"
9667,@gmarshall1965 @MysterySolvent How can you live your whole life just hating like that? Who raised you people? And t… https://t.co/8N04nwwEM1,gmarshall  MysterySolvent How can you live your whole life just hating like that Who raised you people And t…  N nwwEM ,"['gmarshall', 'mysterysolvent', 'how', 'can', 'you', 'live', 'your', 'whole', 'life', 'just', 'hating', 'like', 'that', 'who', 'raised', 'you', 'people', 'and', 't', 'n', 'nwwem', '']","['gmarshall', 'mysterysolvent', 'live', 'whole', 'life', 'hating', 'like', 'raised', 'people', 'n', 'nwwem', '']","['gmarshal', 'mysterysolv', 'live', 'whole', 'life', 'hate', 'like', 'rais', 'peopl', 'n', 'nwwem', '']","['gmarshall', 'mysterysolvent', 'live', 'whole', 'life', 'hating', 'like', 'raised', 'people', 'n', 'nwwem', '']"
9668,Keep making #tweets disappear…#ComeGetSome #StillStanding #UncleSam #FBI #DOJ #COPS #CIA #Espionage! #FactCheck… https://t.co/sVU5sEOnAz,Keep making tweets disappear…ComeGetSome StillStanding UncleSam FBI DOJ COPS CIA Espionage FactCheck…  sEOnAz,"['keep', 'making', 'tweets', 'disappear', 'comegetsome', 'stillstanding', 'unclesam', 'fbi', 'doj', 'cops', 'cia', 'espionage', 'factcheck', 'seonaz']","['keep', 'making', 'tweets', 'disappear', 'comegetsome', 'stillstanding', 'unclesam', 'fbi', 'doj', 'cops', 'cia', 'espionage', 'factcheck', 'seonaz']","['keep', 'make', 'tweet', 'disappear', 'comegetsom', 'stillstand', 'unclesam', 'fbi', 'doj', 'cop', 'cia', 'espionag', 'factcheck', 'seonaz']","['keep', 'making', 'tweet', 'disappear', 'comegetsome', 'stillstanding', 'unclesam', 'fbi', 'doj', 'cop', 'cia', 'espionage', 'factcheck', 'seonaz']"
9669,@UN #UnitedNations what was sent to #UN will also come under scrutiny…as an individual #nation or #nations all of y… https://t.co/TMW1vv4wl9,UN UnitedNations what was sent to UN will also come under scrutiny…as an individual nation or nations all of y…  vv wl ,"['un', 'unitednations', 'what', 'was', 'sent', 'to', 'un', 'will', 'also', 'come', 'under', 'scrutiny', 'as', 'an', 'individual', 'nation', 'or', 'nations', 'all', 'of', 'y', 'vv', 'wl', '']","['un', 'unitednations', 'sent', 'un', 'also', 'come', 'scrutiny', 'individual', 'nation', 'nations', 'vv', 'wl', '']","['un', 'unitedn', 'sent', 'un', 'also', 'come', 'scrutini', 'individu', 'nation', 'nation', 'vv', 'wl', '']","['un', 'unitednations', 'sent', 'un', 'also', 'come', 'scrutiny', 'individual', 'nation', 'nation', 'vv', 'wl', '']"
9670,#Peaceful thoughts shouldn’t &amp; wouldn’t cross fags minds atm. Gave that option as a naive person years ago but was… https://t.co/pDIvRcz9lq,Peaceful thoughts shouldn’t amp wouldn’t cross fags minds atm Gave that option as a naive person years ago but was…  lq,"['peaceful', 'thoughts', 'shouldn', 't', 'amp', 'wouldn', 't', 'cross', 'fags', 'minds', 'atm', 'gave', 'that', 'option', 'as', 'a', 'naive', 'person', 'years', 'ago', 'but', 'was', 'lq']","['peaceful', 'thoughts', 'amp', 'cross', 'fags', 'minds', 'atm', 'gave', 'option', 'naive', 'person', 'years', 'ago', 'lq']","['peac', 'thought', 'amp', 'cross', 'fag', 'mind', 'atm', 'gave', 'option', 'naiv', 'person', 'year', 'ago', 'lq']","['peaceful', 'thought', 'amp', 'cross', 'fag', 'mind', 'atm', 'gave', 'option', 'naive', 'person', 'year', 'ago', 'lq']"
9672,@Mostly_Fiery @MikeCompton @HansMahncke @walkafyre Excellent point. Theyve become too comfortable &amp; powerful in the… https://t.co/zqwTnMBP8f,MostlyFiery MikeCompton HansMahncke walkafyre Excellent point Theyve become too comfortable amp powerful in the…  f,"['mostlyfiery', 'mikecompton', 'hansmahncke', 'walkafyre', 'excellent', 'point', 'theyve', 'become', 'too', 'comfortable', 'amp', 'powerful', 'in', 'the', 'f']","['mostlyfiery', 'mikecompton', 'hansmahncke', 'walkafyre', 'excellent', 'point', 'theyve', 'become', 'comfortable', 'amp', 'powerful', 'f']","['mostlyfieri', 'mikecompton', 'hansmahnck', 'walkafyr', 'excel', 'point', 'theyv', 'becom', 'comfort', 'amp', 'power', 'f']","['mostlyfiery', 'mikecompton', 'hansmahncke', 'walkafyre', 'excellent', 'point', 'theyve', 'become', 'comfortable', 'amp', 'powerful', 'f']"
9673,🇺🇸 #FBI: We estimate that there are  25-50 active serial killers in the United States at any given time.,🇺🇸 FBI We estimate that there are    active serial killers in the United States at any given time,"['', 'fbi', 'we', 'estimate', 'that', 'there', 'are', 'active', 'serial', 'killers', 'in', 'the', 'united', 'states', 'at', 'any', 'given', 'time']","['', 'fbi', 'estimate', 'active', 'serial', 'killers', 'united', 'states', 'given', 'time']","['', 'fbi', 'estim', 'activ', 'serial', 'killer', 'unit', 'state', 'given', 'time']","['', 'fbi', 'estimate', 'active', 'serial', 'killer', 'united', 'state', 'given', 'time']"
